car_id,region,price,year,manufacturer,model,cylinder,fuel,odometer,transmission,drive,types,core_rating,supporting_rating,interior_rating,exterior_rating,wear_rating
25711800,Bangalore,292000,2016,Maruti Suzuki,Alto K10,3,petrol,75146,manual,FWD,hatchback,9.6,8.5,7.9,7.9,8.2
21132803,Bangalore,479000,2018,Tata,Tigor,3,petrol,91378,automatic,FWD,sedan,9.5,9,8.4,7.6,6.1
26509090,Bangalore,357000,2013,Honda,Amaze,4,petrol,117375,manual,FWD,sedan,9.5,9.2,8,7.9,8.3
26805925,Bangalore,944000,2024,Tata,Altroz,4,diesel,49077,manual,FWD,hatchback,9.7,9.7,9.4,9.1,8.3
26203311,Bangalore,447000,2017,Honda,Jazz,4,petrol,110412,manual,FWD,hatchback,9.5,9.2,8.2,7.7,7.8
26803462,Bangalore,404000,2017,Maruti Suzuki,Wagon R,3,petrol,52315,manual,FWD,hatchback,9.1,9.3,8.5,7.5,7.5
26067368,Bangalore,275000,2014,Hyundai,Eon,3,petrol,41401,manual,FWD,hatchback,9,9.5,8.3,8.2,8.5
26266909,Bangalore,222000,2013,Maruti Suzuki,Alto 800,3,petrol,57810,manual,FWD,hatchback,9.7,8.7,8.9,7.8,8.3
26341486,Bangalore,525000,2021,Maruti Suzuki,Wagon R,4,petrol,43179,automatic,FWD,hatchback,9.5,9.6,9.1,8.8,7.9
26211553,Bangalore,1160348,2022,Kia,Sonet,4,diesel,79077,automatic,FWD,suv,9.4,8.3,8.7,8.4,8.6
25688877,Bangalore,314000,2018,Renault,Kwid,3,petrol,70858,manual,FWD,hatchback,9.6,9.5,8.5,8.4,8.2
26448303,Bangalore,573000,2017,Maruti Suzuki,Ciaz,4,petrol,102177,manual,FWD,sedan,9.4,9.1,8.5,8.1,8.6
26634278,Bangalore,286000,2011,Hyundai,i20,,petrol,72780,manual,,hatchback,9,9.4,8,7.8,8.4
26146723,Bangalore,289000,2011,Maruti Suzuki,Wagon R 1.0,3,cng,69081,manual,,hatchback,9.5,9.5,8.5,8.2,8.2
26731070,Bangalore,345000,2017,Renault,Kwid,3,petrol,30374,manual,FWD,hatchback,9.9,9.7,8.2,8.4,8.7
25391512,Bangalore,537000,2018,Volkswagen,Ameo,3,petrol,95963,manual,FWD,sedan,9.6,9.3,8.5,8.3,8.4
26203404,Bangalore,395000,2015,Hyundai,Xcent,4,petrol,122747,automatic,FWD,sedan,9.2,9.1,8.1,7.9,8.1
26524236,Bangalore,428000,2016,Hyundai,Grand i10,3,diesel,73658,manual,FWD,hatchback,9.5,9.2,8.6,8.4,7.9
26318325,Bangalore,1011032,2020,Kia,Sonet,4,diesel,54328,automatic,FWD,suv,9.6,9.6,9,9,8.5
26323199,Bangalore,1148000,2021,Kia,Seltos,4,petrol,44860,manual,FWD,suv,9.8,9.5,9.2,8.8,8.6
26158822,Bangalore,699000,2022,Tata,Tigor,3,cng,32535,manual,FWD,sedan,9.7,9.6,9.5,8.9,8.7
26105735,Bangalore,284000,2012,Hyundai,i10,4,petrol,51449,manual,FWD,hatchback,9.7,9.6,8.7,8,8.3
26255769,Bangalore,1185643,2019,MG Motors,Hector,4,petrol,56121,automatic,,suv,9.6,8.9,8.6,8.8,8.2
26479568,Bangalore,916000,2017,Hyundai,Creta,4,petrol,70711,automatic,FWD,suv,9.2,8.2,7.9,8.4,8.2
26949999,Bangalore,366000,2022,Maruti Suzuki,Alto 800,3,petrol,42797,manual,FWD,hatchback,9.8,9.7,9.4,9,8.3
26618384,Bangalore,448000,2018,Maruti Suzuki,Celerio,3,petrol,33518,automatic,FWD,hatchback,9.8,9.3,8.6,7.9,7.8
24794428,Bangalore,805000,2022,Tata,Altroz,4,diesel,33385,manual,FWD,hatchback,9.3,9.3,9.2,9.1,8.8
27022329,Bangalore,1198773,2023,Hyundai,Verna,4,petrol,16624,manual,FWD,sedan,9.9,9.7,9.8,9.6,9.3
24381838,Bangalore,460000,2015,Volkswagen,Polo,3,petrol,124416,manual,FWD,hatchback,9.4,9.2,7.8,7.7,7.6
26148996,Bangalore,265000,2013,Hyundai,i10,4,petrol,62086,manual,FWD,hatchback,9.1,9.5,8.5,7.9,7.3
26302992,Bangalore,272000,2013,Ford,Figo,4,petrol,82978,manual,FWD,hatchback,9.2,9.3,8.7,8,8.3
27026122,Bangalore,355000,2017,Maruti Suzuki,Celerio,3,petrol,71773,manual,FWD,hatchback,9.4,9.1,8.4,8.1,8.2
26228452,Bangalore,228000,2012,Ford,Figo,4,petrol,66479,manual,FWD,hatchback,9.5,9,7.6,7.9,7.7
26765564,Bangalore,1920923,2024,Mahindra,XUV700,4,diesel,22357,manual,FWD,suv,9.9,9.8,9.7,9.5,9
25591404,Bangalore,304000,2014,Hyundai,Xcent,4,petrol,112123,manual,FWD,sedan,8.5,9.1,6.8,6.7,7.9
26628971,Bangalore,303000,2014,Nissan,Micra Active,3,petrol,77567,manual,FWD,hatchback,9.5,9.5,8.7,8.5,8.1
25362316,Bangalore,454000,2014,Honda,City,4,petrol,103040,manual,FWD,sedan,9.5,9.2,8.4,7.8,8.1
27004506,Bangalore,562000,2016,Hyundai,Elite i20,4,petrol,44174,manual,FWD,hatchback,9.8,9.1,9.1,8.3,8.6
24694561,Bangalore,1759323,2023,MG Motors,Hector,4,diesel,34997,manual,FWD,suv,9.9,9.8,9.6,9.5,8.4
26962064,Bangalore,713000,2019,Ford,EcoSport,4,diesel,101159,manual,FWD,suv,9.5,9.3,8.6,8.2,8.4
26662424,Bangalore,868000,2022,Tata,Altroz,4,diesel,23727,manual,FWD,hatchback,9.7,9.3,9.1,9,8.8
26771267,Bangalore,300000,2014,Maruti Suzuki,Celerio,3,petrol,74886,automatic,FWD,hatchback,9.4,8.3,8.8,7.4,7.7
25321042,Bangalore,337000,2018,Maruti Suzuki,Alto 800,3,petrol,34528,manual,FWD,hatchback,9.7,9.8,9.2,8.6,8.6
26730001,Bangalore,273000,2011,Hyundai,i10,4,petrol,49426,manual,FWD,hatchback,9.8,9.7,8.7,8,8.6
26808402,Bangalore,1436078,2022,Kia,Carens,4,petrol,19267,manual,FWD,muv,9.9,9.9,9.6,9.3,9.2
26445189,Bangalore,480000,2018,Hyundai,Xcent,4,petrol,74012,manual,FWD,sedan,9.7,9.4,8.8,8.5,8.5
27059459,Bangalore,532000,2023,Maruti Suzuki,Alto K10,3,petrol,10667,automatic,FWD,hatchback,9.9,9.9,9.8,9.5,9.1
26903232,Bangalore,368000,2014,Honda,Brio,4,petrol,70717,manual,FWD,hatchback,9.6,9.5,8.4,8.3,8.6
26448481,Bangalore,314000,2014,Maruti Suzuki,Wagon R,3,petrol,75475,manual,FWD,hatchback,9.2,9.2,8.1,7.7,8
26609393,Bangalore,403000,2015,Hyundai,Xcent,4,petrol,65946,manual,FWD,sedan,9.4,8.8,8.1,8.1,8.2
25449864,Bangalore,721000,2021,Hyundai,New i20,3,petrol,99662,automatic,FWD,hatchback,9.5,9.3,8.4,8.2,8.3
26992545,Bangalore,668000,2020,Honda,Jazz,4,petrol,67888,automatic,FWD,hatchback,9.7,9.5,9,8.7,8.4
26331052,Bangalore,204000,2013,Maruti Suzuki,Alto 800,3,petrol,120589,manual,FWD,hatchback,8.9,7.9,8.1,7.4,8
26321988,Bangalore,303000,2014,Maruti Suzuki,Wagon R,3,petrol,114289,manual,FWD,hatchback,9.3,8.5,8.1,7.8,7.9
26278763,Bangalore,256000,2012,Honda,Brio,4,petrol,76775,manual,,hatchback,9,9.3,8.8,7.8,7.9
26553528,Bangalore,482000,2017,Nissan,Micra,3,petrol,44042,automatic,FWD,hatchback,9.8,7.7,8.8,8.7,7.6
26948720,Bangalore,268000,2016,Renault,Kwid,3,petrol,53350,manual,FWD,hatchback,9.7,9.5,8.8,8.2,8.3
25403815,Bangalore,263000,2012,Hyundai,i10,4,petrol,88696,manual,FWD,hatchback,8.8,9.2,8,7.6,8.3
26379218,Bangalore,401000,2016,Maruti Suzuki,Celerio,3,petrol,43381,automatic,FWD,hatchback,9.3,9.6,8.7,8.4,7.6
26898534,Bangalore,402000,2016,Hyundai,Grand i10,4,petrol,49029,manual,FWD,hatchback,9.7,9.7,8.3,8.3,8.6
26300376,Bangalore,257000,2012,Hyundai,i10,4,petrol,81761,manual,FWD,hatchback,9.5,9.5,8.5,8.2,8.7
26568464,Bangalore,316000,2017,Renault,Kwid,3,petrol,79269,automatic,FWD,hatchback,9.7,9.4,8.8,8.3,8.7
26930536,Bangalore,399000,2014,Hyundai,Grand i10,4,petrol,72276,automatic,FWD,hatchback,9.4,9.3,8.1,8.2,7.7
26997651,Bangalore,356000,2020,Renault,Kwid,3,petrol,55333,automatic,FWD,hatchback,9.6,7.6,9.2,8.5,8.2
26050708,Bangalore,598000,2018,Hyundai,Elite i20,4,cng,63603,manual,FWD,hatchback,9.4,9.6,8.6,8.7,8.1
25159836,Bangalore,1297708,2020,MG Motors,Hector,4,petrol,41176,automatic,FWD,suv,9.8,9.7,9.1,8.9,8.4
26655141,Bangalore,274000,2013,Hyundai,i10,4,petrol,34109,manual,FWD,hatchback,9.9,9.8,9,8.1,8.7
25927991,Bangalore,360000,2013,Maruti Suzuki,Ritz,4,petrol,72743,manual,FWD,hatchback,9.2,8.6,8.1,7.6,7.5
26297992,Bangalore,280000,2015,Hyundai,Eon,3,petrol,60954,manual,,hatchback,9.1,9.1,7.9,8.2,7.7
26921263,Bangalore,893000,2020,Kia,Sonet,4,diesel,70535,manual,FWD,suv,9.6,9,9.1,8.4,7.9
26337510,Bangalore,1096000,2019,Kia,Seltos,4,petrol,65981,manual,FWD,suv,9.8,9.6,8.9,8.3,8.7
26319479,Bangalore,344000,2017,Maruti Suzuki,Celerio,3,petrol,74807,automatic,FWD,hatchback,9.6,9.2,7.9,8.5,7.8
26780924,Bangalore,673000,2015,Honda,City,4,petrol,50265,automatic,FWD,sedan,9.6,9.6,9,7.6,8
26497014,Bangalore,517000,2015,Honda,Mobilio,4,petrol,53708,manual,FWD,muv,9.7,9.6,8.7,8,8.3
26325154,Bangalore,1142000,2020,Kia,Seltos,4,petrol,121649,manual,FWD,suv,9.6,9.1,8.1,8,8.3
25911188,Bangalore,315000,2012,Honda,Brio,4,petrol,30975,manual,,hatchback,9.9,9.8,8.8,8.2,8.6
26793709,Bangalore,1476523,2022,Tata,Safari,4,diesel,99332,automatic,FWD,suv,9.5,9.4,8.8,8.9,8
26928453,Bangalore,223000,2014,Hyundai,Eon,3,petrol,30793,manual,FWD,hatchback,9.8,9.8,9.2,8.4,8.8
26718817,Bangalore,1495713,2022,Kia,Seltos,4,diesel,40908,automatic,FWD,suv,9.8,9.6,9.1,9.1,8.5
26067317,Bangalore,405000,2017,Mahindra,KUV100 NXT,3,petrol,58890,manual,FWD,crossover,9.7,9.5,9,7.9,8.3
25950743,Bangalore,435000,2013,Hyundai,i20,4,diesel,118364,manual,FWD,hatchback,9.2,8.8,7.7,7.2,7.7
25888139,Bangalore,869000,2022,Maruti Suzuki,Ciaz,4,petrol,39992,manual,FWD,sedan,9.8,9.6,9.5,9.3,8.3
26799124,Bangalore,970000,2021,Hyundai,Verna,4,petrol,48505,manual,FWD,sedan,9.8,9.7,9.1,8.8,8.8
25928152,Bangalore,282000,2013,Maruti Suzuki,A-Star,3,petrol,67637,automatic,FWD,hatchback,9.5,9.4,8.4,8.2,7.4
26836262,Bangalore,1033133,2022,Maruti Suzuki,XL6,4,petrol,29632,manual,FWD,muv,9.8,9.8,9.3,9.2,8.6
26639563,Bangalore,1216953,2019,Hyundai,Creta,4,diesel,79839,automatic,FWD,suv,9.6,9.4,8.7,8.4,8.6
26310645,Bangalore,1345178,2023,Hyundai,Verna,4,petrol,42298,manual,FWD,sedan,9.8,9.7,8.6,8.9,8.9
26232452,Bangalore,254000,2012,Ford,Figo,,petrol,83554,manual,FWD,hatchback,9.4,9,8.3,7.9,8.2
26694722,Bangalore,887000,2020,Ford,EcoSport,3,petrol,20031,manual,FWD,suv,9.9,9.9,9.4,9.3,9.2
25376241,Bangalore,265000,2012,Ford,Figo,4,petrol,50028,manual,FWD,hatchback,9.5,9.1,8.3,8.1,7.5
26299062,Bangalore,248000,2010,Hyundai,i20,4,petrol,46988,manual,,hatchback,9.8,9.4,8.6,7.2,7
18737550,Bangalore,1802000,2023,Kia,Seltos,4,diesel,44301,automatic,FWD,suv,9.5,9.5,9.5,9.4,8.5
26051839,Bangalore,290000,2012,Hyundai,i10,4,petrol,58327,manual,FWD,hatchback,9.6,9.1,8.6,8.2,8.1
26730929,Bangalore,280000,2015,Maruti Suzuki,Alto 800,3,petrol,37645,manual,FWD,hatchback,9.8,9.6,8.8,8.5,8.6
27036450,Bangalore,594000,2018,Honda,Jazz,4,petrol,46932,automatic,FWD,hatchback,9.8,9.6,8.5,8.5,8.9
26895414,Bangalore,552000,2016,Honda,Jazz,4,petrol,37764,automatic,FWD,hatchback,9.7,9.7,9.1,8.3,8.5
26332607,Bangalore,304000,2012,Maruti Suzuki,Ritz,4,petrol,100054,manual,FWD,hatchback,9.1,8.6,7.3,7.4,6.7
26858790,Bangalore,348000,2015,Maruti Suzuki,Celerio,3,petrol,96753,automatic,FWD,hatchback,9.7,8.3,8.7,7.9,7.5
26568226,Bangalore,370000,2013,Maruti Suzuki,Swift Dzire,4,petrol,106022,manual,FWD,sedan,9.4,9.1,8.2,7.7,7.5
26122718,Bangalore,511000,2017,Hyundai,Xcent,4,petrol,51441,manual,FWD,sedan,9.7,9.7,9.2,8.3,8
26336988,Bangalore,283000,2016,Maruti Suzuki,Alto 800,3,petrol,35936,manual,FWD,hatchback,9.6,9.8,8.8,8.3,8.2
26024971,Bangalore,233000,2014,Datsun,GO,3,petrol,78026,manual,FWD,hatchback,9.7,9.5,8.9,8.7,8.7
26280077,Bangalore,257000,2016,Renault,Kwid,3,petrol,88401,manual,FWD,hatchback,9.4,9.2,8.4,7.1,8.3
26671843,Bangalore,288000,2015,Maruti Suzuki,Alto 800,3,petrol,38959,manual,FWD,hatchback,9.7,9.2,9.1,8.3,8.5
24186136,Bangalore,1666000,2023,Kia,Seltos,4,diesel,42531,manual,FWD,suv,9.8,9.7,9.1,9.2,8.7
26710198,Bangalore,217000,2013,Maruti Suzuki,Alto 800,3,petrol,88542,manual,FWD,hatchback,9.7,9.2,8.4,8,8.5
27003188,Bangalore,1088683,2022,Volkswagen,Taigun,3,petrol,19847,automatic,FWD,suv,9.9,9.9,9.7,9.3,8.8
25926861,Bangalore,479000,2017,Maruti Suzuki,Ignis,4,petrol,90215,manual,FWD,hatchback,9.7,9.3,8.5,8.3,8.5
25702524,Bangalore,1440000,2022,Kia,Seltos,4,diesel,75057,automatic,FWD,suv,9.5,9.4,8.8,9,8
26947308,Bangalore,2064343,2022,Mahindra,XUV700,4,diesel,74498,automatic,AWD,suv,9.7,9.5,8.9,8.9,7.8
26669064,Bangalore,452000,2019,Ford,Freestyle,3,petrol,60658,manual,FWD,crossover,9.6,9.4,9.2,8.8,8.1
26957472,Bangalore,468000,2017,Maruti Suzuki,Celerio,3,petrol,22304,automatic,FWD,hatchback,9.9,7.4,9.3,8.9,8.8
24528480,Bangalore,400000,2018,Hyundai,Grand i10,4,petrol,108422,manual,FWD,hatchback,9.4,8.8,8,7.9,8.2
26826130,Bangalore,527000,2022,Hyundai,Santro,4,petrol,102575,automatic,FWD,hatchback,9.3,9.3,8.8,8.6,8.3
26730447,Bangalore,326000,2014,Honda,Brio,4,petrol,68614,manual,FWD,hatchback,9.6,9.5,8.4,7.9,8.5
26365780,Bangalore,1060000,2021,Kia,Sonet,4,diesel,93976,automatic,FWD,suv,9.3,9.3,8.7,8.8,8.7
24977786,Bangalore,1335078,2023,Hyundai,Verna,4,petrol,56233,automatic,FWD,sedan,9.7,9.6,9.4,9,8.2
25079399,Bangalore,258000,2011,Hyundai,i10,4,petrol,74162,manual,FWD,hatchback,9.6,9.1,8.4,7.4,7.5
26349063,Bangalore,223000,2010,Hyundai,i10,4,petrol,94177,manual,FWD,hatchback,9.2,8.8,8.2,7.9,8.3
26737746,Bangalore,274000,2012,Ford,Figo,,petrol,32036,manual,FWD,hatchback,9.9,9.6,9.1,8.6,8.7
25796914,Bangalore,522000,2017,Hyundai,Grand i10,4,petrol,45820,automatic,FWD,hatchback,9.4,9.4,9,8.2,7.2
26301624,Bangalore,1296000,2021,MG Motors,Hector,4,petrol,73601,automatic,FWD,suv,9.6,9.5,8.9,8.4,7.6
25113338,Bangalore,1138000,2020,Kia,Seltos,4,petrol,91304,automatic,FWD,suv,9.7,9.4,8.6,8,7.6
26363871,Bangalore,515000,2019,Hyundai,Xcent,4,petrol,27444,manual,FWD,sedan,9.7,9.8,9,8.9,8.9
26314712,Bangalore,554000,2018,Hyundai,Grand i10,4,petrol,54141,automatic,FWD,hatchback,9.8,9.6,8.9,8.9,8.2
26609627,Bangalore,612000,2017,Volkswagen,Vento,4,petrol,140815,automatic,FWD,sedan,9,8.9,7.9,7.9,8.3
26312900,Bangalore,431000,2015,Hyundai,Grand i10,4,petrol,79733,automatic,FWD,hatchback,9.5,9,7.8,8,6.8
26935788,Bangalore,361000,2018,Ford,Figo Aspire,4,petrol,80839,manual,FWD,sedan,9.7,9.5,8.9,8.5,8.5
26298112,Bangalore,976000,2023,Nissan,Magnite,3,petrol,13237,automatic,FWD,suv,9.8,9.4,9.3,9.5,8.9
26778048,Bangalore,331000,2013,Maruti Suzuki,Ritz,4,petrol,29502,manual,FWD,hatchback,9.8,9.6,8.9,8.2,8
26513568,Bangalore,347000,2013,Maruti Suzuki,Swift,4,petrol,100981,manual,FWD,hatchback,9.4,8.5,8.1,7.7,8.2
26475732,Bangalore,879000,2021,Tata,Nexon,3,petrol,37299,automatic,FWD,suv,9.8,9.7,9.1,9.3,8.2
26177822,Bangalore,284000,2016,Renault,Kwid,3,petrol,88982,manual,FWD,hatchback,9.3,9,7.1,7.9,8.1
26746535,Bangalore,250000,2011,Hyundai,i10,4,petrol,58536,automatic,FWD,hatchback,9.8,9.6,8.8,8.2,8.4
26679834,Bangalore,263000,2013,Hyundai,i10,4,petrol,57988,manual,FWD,hatchback,9.7,9,7.5,8.1,7.7
26345799,Bangalore,336000,2013,Hyundai,i20,4,petrol,87020,manual,FWD,hatchback,9.2,9.3,8.3,8.2,8.5
26777687,Bangalore,431000,2017,Maruti Suzuki,Celerio,3,petrol,27978,automatic,FWD,hatchback,9.8,9.4,9.4,8.4,8.3
25161011,Bangalore,572000,2017,Maruti Suzuki,Baleno,4,petrol,40516,automatic,FWD,hatchback,9.7,8.8,8.5,7.9,6.6
26610219,Bangalore,418000,2018,Maruti Suzuki,Celerio,3,petrol,45972,automatic,FWD,hatchback,9.8,9.7,9.1,8.7,8
13877893,Bangalore,244000,2013,Hyundai,i10,4,petrol,102822,manual,FWD,hatchback,9.2,8.7,7.8,8,7.4
26768233,Bangalore,512000,2017,Maruti Suzuki,Baleno,4,petrol,94346,manual,FWD,hatchback,9.4,9.4,8.3,8.3,8.6
26459294,Bangalore,1068438,2019,Kia,Seltos,4,petrol,37073,manual,FWD,suv,9.9,9.4,9.5,8.7,9.3
26031525,Bangalore,274000,2011,Hyundai,i10,4,petrol,75189,automatic,FWD,hatchback,9.6,9.4,8.5,8,8.6
26734243,Bangalore,272000,2016,Renault,Kwid,3,petrol,40172,manual,FWD,hatchback,9.6,9.6,9.1,8.3,8.9
27155426,Bangalore,829000,2022,Hyundai,Venue,4,petrol,32517,manual,FWD,suv,9.9,9.2,9.5,8.9,8.7
26939125,Bangalore,401000,2016,Honda,Amaze,4,petrol,72114,manual,FWD,sedan,9,9,7.8,7.6,8.1
25751634,Bangalore,283000,2018,Datsun,Redi-GO,3,petrol,49184,manual,FWD,hatchback,9.7,8.7,8.9,8.6,8.5
26273468,Bangalore,237000,2018,Datsun,Redi-GO,3,petrol,49872,manual,FWD,hatchback,9.8,9.1,9,8.4,8.3
26194857,Bangalore,235000,2011,Ford,Figo,4,petrol,89472,manual,FWD,hatchback,9.5,8.9,8.7,7.7,8
26823514,Bangalore,527000,2017,Ford,EcoSport,4,diesel,124464,manual,FWD,suv,9.3,9.2,8.2,8.1,7.5
26082516,Bangalore,1553000,2022,Kia,Seltos,4,diesel,48983,automatic,FWD,suv,9.6,9.6,9.1,8.4,8.4
26268712,Bangalore,230000,2013,Ford,Figo,4,diesel,139010,manual,FWD,hatchback,8.5,9,8.1,7.2,8
26825372,Bangalore,269000,2013,Honda,Brio,4,petrol,54614,manual,FWD,hatchback,9.7,9.6,8.9,8.3,8.3
26507474,Bangalore,296000,2012,Hyundai,i10,4,petrol,48414,manual,,hatchback,9.4,8.9,8.3,8.1,8
26734760,Bangalore,781000,2017,Hyundai,Verna,4,petrol,65655,automatic,FWD,sedan,9.8,9.6,8.3,8.7,8.2
26794204,Bangalore,428000,2015,Honda,Amaze,4,petrol,43556,manual,FWD,sedan,9.8,9.7,9.2,8.5,8.8
26202225,Bangalore,414000,2014,Hyundai,Grand i10,4,petrol,37570,automatic,FWD,hatchback,9.7,9.5,9.1,8.5,8
26959524,Bangalore,239000,2013,Hyundai,Eon,3,petrol,51154,manual,FWD,hatchback,9.6,9.6,9,8.4,8.6
25484890,Bangalore,808000,2023,Hyundai,Exter,4,petrol,18835,manual,FWD,suv,9.9,9.9,9.8,9.1,9.2
26133254,Bangalore,278000,2011,Hyundai,i10,4,petrol,72469,automatic,FWD,hatchback,9.7,9.5,8.6,8.1,8.1
26638652,Bangalore,378000,2017,Maruti Suzuki,Alto K10,3,petrol,30514,automatic,FWD,hatchback,9.8,9.6,9.4,8.6,8.2
26008943,Bangalore,694000,2022,Renault,Kiger,3,petrol,41042,manual,FWD,suv,9.8,8.6,9.2,8.8,7.8
26000302,Bangalore,361000,2016,Mahindra,KUV100,3,petrol,50854,manual,FWD,crossover,9.8,9.2,9,8.2,8.1
26730814,Bangalore,560000,2021,Renault,Triber,3,petrol,63781,manual,FWD,muv,9.8,9.5,9.1,8.8,8.4
26651652,Bangalore,256000,2014,Datsun,GO,3,petrol,28930,manual,FWD,hatchback,9.8,9.6,8.9,8,8.5
26847655,Bangalore,434000,2021,Renault,Kwid,3,petrol,19247,manual,FWD,hatchback,9.9,9.7,9.4,9.2,9
26248601,Bangalore,266000,2012,Ford,Figo,4,petrol,63075,manual,FWD,hatchback,9.8,9.6,8.9,8.4,8.5
26056393,Bangalore,227000,2011,Maruti Suzuki,Wagon R,3,petrol,71142,manual,,hatchback,9.6,9.5,8.6,8.1,7.9
25976168,Bangalore,211000,2010,Maruti Suzuki,A-Star,3,petrol,48515,manual,,hatchback,9.8,8.8,8.5,7.6,7.3
26400082,Bangalore,234000,2011,Ford,Figo,4,petrol,58874,manual,FWD,hatchback,9.8,9.6,8.6,8.2,8.1
26251228,Bangalore,485000,2016,Maruti Suzuki,Ciaz,4,petrol,82173,automatic,FWD,sedan,9.4,7.7,8.4,8.4,6.6
26914931,Bangalore,802000,2021,Hyundai,New i20,3,petrol,111570,automatic,FWD,hatchback,9.6,9.2,8.2,8.5,8.1
26505899,Bangalore,733000,2025,Hyundai,Grand i10 Nios,4,petrol,9356,manual,FWD,hatchback,9.9,9.9,9.9,9.5,9.6
26808672,Bangalore,708000,2021,Nissan,Magnite,3,petrol,53472,automatic,FWD,suv,9.6,9.4,8.3,8.7,7.7
26065852,Bangalore,247000,2014,Ford,Figo,4,petrol,37753,manual,FWD,hatchback,9.7,9.7,8.8,7.8,7.8
26864523,Bangalore,748000,2023,Hyundai,Aura,4,petrol,33799,automatic,FWD,sedan,9.9,9.8,9.6,9.3,8.3
26330782,Bangalore,380000,2016,Maruti Suzuki,Celerio,3,petrol,39635,automatic,FWD,hatchback,9.6,9.3,9.1,8.2,7.7
26869417,Bangalore,253000,2015,Maruti Suzuki,Alto K10,3,petrol,80448,manual,FWD,hatchback,9.7,8.8,8.8,7.9,8.8
23508237,Bangalore,1258000,2022,Skoda,Kushaq,4,petrol,71198,manual,FWD,suv,9.7,9.5,7.9,8.2,8.3
26871993,Bangalore,549000,2018,Hyundai,Grand i10,4,petrol,21937,manual,FWD,hatchback,9.9,9.7,9.4,9,8.7
26492118,Bangalore,286000,2016,Maruti Suzuki,Alto K10,3,petrol,103853,manual,FWD,hatchback,9.4,9,8.5,8,8.7
26126725,Bangalore,415000,2017,Tata,Zest,4,petrol,81757,manual,FWD,sedan,9.3,9.4,8.3,8,8.1
27006570,Bangalore,377000,2017,Renault,Kwid,3,petrol,15026,automatic,FWD,hatchback,9.6,8.8,9,8.6,8.6
26379040,Bangalore,867000,2020,Tata,Nexon,3,petrol,49050,automatic,FWD,suv,9.8,9.5,8.8,8.8,8.5
26963947,Bangalore,521000,2017,Honda,Brio,4,petrol,27598,manual,FWD,hatchback,9.9,9.8,9.4,8.9,8.8
26718452,Bangalore,430000,2018,Maruti Suzuki,Wagon R,3,petrol,39665,manual,FWD,hatchback,9.8,9.7,9.4,9.2,8.5
26727660,Bangalore,1195743,2019,Kia,Seltos,4,diesel,58836,manual,FWD,suv,9.7,9.5,9.2,8.8,8.5
27002842,Bangalore,1232058,2024,Maruti Suzuki,Brezza,4,petrol,24501,manual,FWD,suv,9.9,9.8,9.7,9.4,9.1
26208087,Bangalore,248000,2012,Hyundai,i10,4,petrol,52887,manual,FWD,hatchback,9.6,9.1,8.6,8.1,8.5
26321981,Bangalore,297000,2016,Maruti Suzuki,Alto 800,3,petrol,40537,manual,FWD,hatchback,9.8,9.6,9,8.6,8.6
26966313,Bangalore,699000,2021,Hyundai,i20,3,petrol,35417,manual,FWD,hatchback,9.9,9.8,9.5,9.1,8.9
26118186,Bangalore,271000,2013,Ford,Figo,4,petrol,38211,manual,FWD,hatchback,9.6,9.6,9,8,8.4
26389620,Bangalore,374000,2015,Honda,Brio,4,petrol,76571,automatic,FWD,hatchback,9.3,9.3,9,7.6,7.5
26762648,Bangalore,588000,2017,Volkswagen,Vento,4,petrol,106277,automatic,FWD,sedan,9.2,9.2,8.1,7.8,7.1
26132876,Bangalore,303000,2015,Maruti Suzuki,Celerio,3,petrol,95806,automatic,FWD,hatchback,9.4,9.3,8.5,7.7,7.6
26215702,Bangalore,526000,2023,Maruti Suzuki,Alto K10,3,cng,21597,manual,FWD,hatchback,9.9,9.8,9.7,9.6,9.2
26848273,Bangalore,418000,2023,Maruti Suzuki,Alto K10,3,petrol,52748,manual,FWD,hatchback,9.8,9.6,9.2,9.1,8.4
26834278,Bangalore,409000,2019,Renault,Kwid,3,petrol,28854,automatic,FWD,hatchback,9.6,9.7,9.3,8.6,7.8
22779045,Bangalore,1622000,2018,Skoda,Superb,4,petrol,53898,automatic,FWD,sedan,9.6,8,8,8.2,7.1
26917544,Bangalore,337000,2016,Maruti Suzuki,Celerio,3,petrol,95271,manual,FWD,hatchback,9.5,9.2,8.1,7.9,8.4
25950604,Bangalore,782000,2024,Tata,Punch,3,cng,19107,manual,FWD,suv,9.9,9.8,9.7,9.4,9.3
25816514,Bangalore,292000,2012,Honda,Brio,4,petrol,39509,manual,,hatchback,9.8,9.4,9.2,8.4,8.9
26451429,Bangalore,430000,2017,Volkswagen,Ameo,3,petrol,104506,manual,FWD,sedan,9.5,9.3,8.6,7.9,8.7
24754229,Bangalore,261000,2016,Datsun,GO,3,petrol,94931,manual,FWD,hatchback,9.6,9.1,8,8.2,7.5
26196016,Bangalore,352000,2014,Hyundai,Grand i10,4,petrol,96409,manual,FWD,hatchback,9.4,8.7,6.7,7,7.1
26282819,Bangalore,241000,2010,Hyundai,i10,4,petrol,87909,automatic,FWD,hatchback,9.5,8.1,6.7,7.8,5.9
25688748,Bangalore,293000,2013,Nissan,Sunny,4,petrol,129347,manual,FWD,sedan,9.4,8.6,7,7.2,5.9
