region,price,year,manufacturer,model,condition,cylinders,fuel,odometer,title_status,transmission,drive,type
chandigarh,1255304,2023,skoda,slavia,fair,3.0,petrol,52734,clean,automatic,fwd,sedan
chandigarh,519000,2022,renault,triber,fair,3.0,petrol,31359,clean,manual,fwd,muv
chandigarh,175000,2012,hyundai,eon,fair,3.0,petrol,60916,clean,manual,fwd,hatchback
chandigarh,1120971,2023,skoda,slavia,fair,3.0,petrol,52685,clean,manual,fwd,sedan
chandigarh,1140000,2023,honda,elevate,good,4.0,petrol,16469,clean,manual,fwd,suv
chandigarh,320000,2015,ford,figo,fair,4.0,petrol,50819,clean,manual,fwd,hatchback
chandigarh,961000,2021,volkswagen,taigun,salvage,3.0,petrol,122627,clean,manual,fwd,suv
chandigarh,533000,2021,hyundai,grand i10,fair,4.0,petrol,31463,clean,manual,fwd,hatchback
chandigarh,1192000,2025,tata,curvv,good,3.0,petrol,6636,clean,manual,fwd,suv
chandigarh,1006000,2023,skoda,slavia,good,3.0,petrol,27140,clean,manual,fwd,sedan
chandigarh,1345223,2021,hyundai,alcazar,fair,4.0,petrol,66405,clean,automatic,fwd,suv
chandigarh,1091713,2024,honda,elevate,good,4.0,petrol,9622,clean,manual,fwd,suv
chandigarh,1446902,2022,hyundai,alcazar,good,4.0,petrol,21126,clean,manual,fwd,suv
chandigarh,308000,2018,maruti suzuki,alto,fair,3.0,petrol,54205,clean,manual,fwd,hatchback
chandigarh,662000,2023,tata,punch,fair,3.0,petrol,42974,clean,manual,fwd,suv
chandigarh,859000,2022,tata,nexon,fair,4.0,diesel,31586,clean,manual,fwd,suv
chandigarh,981000,2020,kia,seltos,salvage,4.0,petrol,90155,clean,automatic,fwd,suv
chandigarh,842000,2023,hyundai,venue,fair,4.0,petrol,37204,clean,manual,fwd,suv
ambala,1421983,2022,mahindra,xuv700,fair,4.0,diesel,62182,clean,manual,fwd,suv
chandigarh,420000,2021,maruti suzuki,celerio,salvage,3.0,cng,97941,clean,manual,fwd,hatchback
chandigarh,388000,2017,hyundai,grand i10,salvage,4.0,petrol,72093,clean,manual,fwd,hatchback
chandigarh,953000,2023,kia,sonet,fair,3.0,petrol,43063,clean,manual,fwd,suv
chandigarh,384000,2013,hyundai,verna,fair,4.0,petrol,61000,clean,manual,fwd,sedan
chandigarh,739000,2020,tata,nexon,salvage,4.0,diesel,98371,clean,automatic,fwd,suv
chandigarh,311000,2021,maruti suzuki,alto,fair,3.0,petrol,50671,clean,manual,fwd,hatchback
chandigarh,710000,2023,tata,nexon,good,3.0,petrol,27228,clean,manual,fwd,suv
chandigarh,798000,2021,tata,nexon,fair,3.0,petrol,52705,clean,automatic,fwd,suv
chandigarh,839000,2021,volkswagen,vento,fair,3.0,petrol,57115,clean,automatic,fwd,sedan
chandigarh,470000,2015,hyundai,i20,fair,4.0,cng,58201,clean,manual,fwd,hatchback
chandigarh,1355225,2022,mg motors,hector,salvage,4.0,diesel,72378,clean,manual,fwd,suv
chandigarh,768000,2018,hyundai,verna,salvage,4.0,petrol,85686,clean,automatic,fwd,sedan
chandigarh,1305000,2022,skoda,slavia,fair,4.0,petrol,45653,clean,automatic,fwd,sedan
chandigarh,519000,2018,honda,wr-v,salvage,4.0,petrol,71438,clean,manual,fwd,suv
chandigarh,946000,2021,maruti suzuki,xl6,fair,4.0,petrol,56146,clean,automatic,fwd,muv
chandigarh,313000,2015,honda,brio,salvage,4.0,petrol,102712,clean,manual,fwd,hatchback
ambala,969000,2022,maruti suzuki,xl6,fair,4.0,petrol,47094,clean,manual,fwd,muv
ambala,508000,2022,tata,tiago,fair,3.0,cng,44365,clean,manual,fwd,hatchback
chandigarh,622000,2019,ford,ecosport,fair,3.0,petrol,68089,clean,automatic,fwd,suv
chandigarh,287000,2019,renault,kwid,fair,3.0,petrol,41114,clean,manual,fwd,hatchback
chandigarh,371000,2017,hyundai,grand i10,salvage,4.0,petrol,115632,clean,manual,fwd,hatchback
chandigarh,224000,2018,datsun,redi-go,fair,3.0,petrol,52812,clean,manual,fwd,hatchback
chandigarh,495000,2022,tata,tigor,salvage,3.0,cng,121671,clean,manual,fwd,sedan
chandigarh,533000,2023,hyundai,grand i10,good,4.0,petrol,20381,clean,manual,fwd,hatchback
chandigarh,389000,2014,ford,ecosport,salvage,3.0,petrol,73687,clean,manual,fwd,suv
chandigarh,198000,2011,hyundai,i10,fair,4.0,petrol,30664,clean,manual,fwd,hatchback
chandigarh,1298000,2024,tata,curvv,good,3.0,petrol,5676,clean,manual,fwd,suv
chandigarh,517000,2022,tata,tiago,fair,3.0,cng,38931,clean,manual,fwd,hatchback
chandigarh,1596713,2023,mahindra,xuv700,good,4.0,petrol,18643,clean,automatic,fwd,suv
chandigarh,1360713,2022,hyundai,alcazar,salvage,4.0,diesel,87331,clean,automatic,fwd,suv
chandigarh,210000,2013,maruti suzuki,alto,fair,3.0,petrol,51180,clean,manual,fwd,hatchback
ambala,598000,2020,skoda,rapid new,fair,3.0,petrol,60024,clean,automatic,fwd,sedan
chandigarh,477000,2017,maruti suzuki,dzire,fair,4.0,petrol,68544,clean,manual,fwd,sedan
chandigarh,296000,2018,hyundai,eon,fair,3.0,petrol,37064,clean,manual,fwd,hatchback
ambala,895000,2022,hyundai,venue,fair,4.0,diesel,37915,clean,manual,fwd,suv
chandigarh,795000,2022,volkswagen,vento,salvage,3.0,petrol,92416,clean,automatic,fwd,sedan
ambala,607000,2023,hyundai,grand i10,fair,4.0,cng,32569,clean,manual,fwd,hatchback
ambala,329000,2018,ford,figo,fair,4.0,petrol,45489,clean,manual,fwd,hatchback
chandigarh,372000,2022,maruti suzuki,s-presso,good,3.0,petrol,11061,clean,manual,fwd,hatchback
chandigarh,1083000,2020,kia,seltos,fair,4.0,petrol,68743,clean,automatic,fwd,suv
chandigarh,1479000,2023,toyota,urban cruiser hyryder,fair,4.0,petrol,33486,clean,automatic,fwd,suv
chandigarh,239000,2015,hyundai,eon,fair,3.0,petrol,60336,clean,manual,fwd,hatchback
ambala,511000,2022,hyundai,grand i10,fair,4.0,petrol,45111,clean,manual,fwd,hatchback
chandigarh,612000,2018,maruti suzuki,brezza,fair,4.0,diesel,47839,clean,manual,fwd,suv
chandigarh,1071045,2021,skoda,kushaq,salvage,4.0,petrol,94505,clean,automatic,fwd,suv
chandigarh,408000,2023,maruti suzuki,alto k10,good,3.0,petrol,23294,clean,manual,fwd,hatchback
chandigarh,1409000,2022,hyundai,alcazar,fair,4.0,diesel,57200,clean,manual,fwd,suv
chandigarh,1207000,2022,maruti suzuki,grand vitara,fair,4.0,petrol,49800,clean,automatic,fwd,suv
chandigarh,1107828,2023,kia,carens,fair,4.0,petrol,45799,clean,automatic,fwd,muv
chandigarh,1394000,2022,hyundai,creta,fair,4.0,diesel,51465,clean,automatic,fwd,suv
chandigarh,540000,2021,maruti suzuki,baleno,salvage,4.0,petrol,80072,clean,manual,fwd,hatchback
chandigarh,1002076,2022,skoda,kushaq,good,3.0,petrol,25855,clean,automatic,fwd,suv
chandigarh,1990613,2024,mahindra,xuv700,good,4.0,petrol,13969,clean,automatic,fwd,suv
chandigarh,343000,2017,maruti suzuki,celerio,fair,3.0,petrol,43242,clean,manual,fwd,hatchback
chandigarh,1250000,2023,honda,city,good,4.0,petrol,16128,clean,automatic,fwd,sedan
ambala,286000,2015,maruti suzuki,alto k10,good,3.0,petrol,28704,clean,manual,fwd,hatchback
chandigarh,1341000,2022,tata,harrier,salvage,4.0,diesel,89116,clean,automatic,fwd,suv
ambala,639000,2019,ford,ecosport,good,3.0,petrol,16530,clean,manual,fwd,suv
ambala,352000,2017,hyundai,grand i10,fair,4.0,petrol,30543,clean,manual,fwd,hatchback
ambala,949000,2019,tata,harrier,salvage,4.0,diesel,76247,clean,manual,fwd,suv
chandigarh,649000,2019,maruti suzuki,brezza,salvage,4.0,diesel,125104,clean,manual,fwd,suv
ambala,394000,2022,maruti suzuki,s-presso,salvage,3.0,cng,88384,clean,manual,fwd,hatchback
ambala,234000,2015,hyundai,i10,salvage,4.0,petrol,74750,clean,manual,fwd,hatchback
ambala,692000,2022,honda,amaze,fair,4.0,petrol,35944,clean,automatic,fwd,sedan
chandigarh,812000,2023,hyundai,venue,fair,4.0,petrol,36838,clean,manual,fwd,suv
chandigarh,323000,2016,tata,tiago,salvage,3.0,cng,89931,clean,manual,fwd,hatchback
chandigarh,828000,2021,ford,ecosport,fair,3.0,petrol,36530,clean,automatic,fwd,suv
chandigarh,1642000,2023,mg motors,hector,fair,4.0,petrol,37794,clean,automatic,fwd,suv
chandigarh,722000,2022,hyundai,venue,fair,3.0,petrol,38021,clean,manual,fwd,suv
ambala,331000,2018,maruti suzuki,wagon r,fair,3.0,petrol,33419,clean,manual,fwd,hatchback
chandigarh,1000000,2023,skoda,kushaq,good,3.0,petrol,21945,clean,automatic,fwd,suv
chandigarh,1012006,2023,maruti suzuki,fronx,good,3.0,petrol,8205,clean,automatic,fwd,suv
ambala,1195000,2022,mahindra,thar,good,4.0,petrol,28155,clean,automatic,4wd,suv
chandigarh,416000,2015,honda,city,salvage,4.0,petrol,103921,clean,automatic,fwd,sedan
chandigarh,1675000,2022,mahindra,xuv700,salvage,4.0,diesel,115111,clean,automatic,fwd,suv
chandigarh,375000,2017,hyundai,grand i10,fair,4.0,petrol,41331,clean,manual,fwd,hatchback
ambala,383000,2019,maruti suzuki,celerio,fair,3.0,petrol,39518,clean,manual,fwd,hatchback
ambala,231000,2015,maruti suzuki,alto,fair,3.0,petrol,33387,clean,manual,fwd,hatchback
ambala,470000,2020,maruti suzuki,baleno,fair,4.0,petrol,53900,clean,manual,fwd,hatchback
chandigarh,814000,2017,mahindra,xuv500,salvage,4.0,diesel,78080,clean,automatic,fwd,suv
chandigarh,895000,2023,kia,sonet,good,3.0,petrol,16910,clean,manual,fwd,suv
chandigarh,552000,2018,hyundai,i20,fair,4.0,petrol,37109,clean,manual,fwd,hatchback
chandigarh,715000,2020,kia,sonet,fair,3.0,petrol,53838,clean,manual,fwd,suv
chandigarh,352000,2012,hyundai,verna,fair,4.0,petrol,59099,clean,manual,fwd,sedan
chandigarh,232000,2019,datsun,redi-go,fair,3.0,petrol,67969,clean,manual,fwd,hatchback
chandigarh,409000,2020,renault,triber,fair,3.0,petrol,41387,clean,manual,fwd,muv
ambala,1027000,2022,maruti suzuki,new ertiga,good,4.0,petrol,21663,clean,automatic,fwd,muv
chandigarh,1666358,2018,skoda,kodiaq,salvage,4.0,diesel,77484,clean,automatic,fwd,suv
ambala,749000,2024,hyundai,i20,good,4.0,petrol,21505,clean,automatic,fwd,hatchback
chandigarh,1025000,2023,maruti suzuki,fronx,like new,3.0,petrol,4928,clean,automatic,fwd,suv
ambala,271000,2017,hyundai,eon,fair,3.0,petrol,51280,clean,manual,fwd,hatchback
ambala,242000,2014,maruti suzuki,alto k10,fair,3.0,petrol,39596,clean,manual,fwd,hatchback
chandigarh,931000,2020,hyundai,creta,fair,4.0,diesel,66399,clean,automatic,fwd,suv
chandigarh,569000,2018,ford,ecosport,salvage,3.0,petrol,84231,clean,automatic,fwd,suv
chandigarh,536000,2022,hyundai,grand i10,fair,4.0,petrol+cng,46453,clean,manual,fwd,hatchback
chandigarh,575000,2016,maruti suzuki,brezza,salvage,4.0,diesel,78337,clean,manual,fwd,suv
chandigarh,426000,2021,maruti suzuki,wagon r,fair,4.0,petrol,31389,clean,manual,fwd,hatchback
chandigarh,290000,2016,maruti suzuki,alto k10,fair,3.0,petrol,46354,clean,manual,fwd,hatchback
ambala,433000,2022,tata,tiago,fair,3.0,petrol,33746,clean,manual,fwd,hatchback
ambala,491000,2023,tata,tiago,good,3.0,petrol,22532,clean,manual,fwd,hatchback
chandigarh,1003066,2022,skoda,kushaq,good,3.0,petrol,26964,clean,automatic,fwd,suv
chandigarh,279000,2018,renault,kwid,fair,3.0,petrol,31021,clean,manual,fwd,hatchback
chandigarh,515000,2022,maruti suzuki,swift,fair,4.0,petrol,39949,clean,manual,fwd,hatchback
ambala,459000,2022,maruti suzuki,ignis,good,4.0,petrol,19150,clean,manual,fwd,hatchback
chandigarh,325000,2016,tata,tiago,fair,3.0,diesel,41412,clean,manual,fwd,hatchback
chandigarh,600000,2024,tata,punch,good,3.0,petrol,11156,clean,manual,fwd,suv
chandigarh,1114000,2021,hyundai,verna,good,3.0,petrol,25969,clean,automatic,fwd,sedan
chandigarh,409000,2022,hyundai,santro,salvage,4.0,petrol+cng,74623,clean,manual,fwd,hatchback
ambala,393000,2024,renault,kwid,good,3.0,petrol,26729,clean,manual,fwd,hatchback
chandigarh,1334000,2022,hyundai,creta,fair,4.0,diesel,38665,clean,manual,fwd,suv
chandigarh,965000,2022,maruti suzuki,new ertiga,fair,4.0,petrol,34935,clean,automatic,fwd,muv
chandigarh,1093000,2024,kia,sonet,good,4.0,diesel,27001,clean,automatic,fwd,suv
chandigarh,334000,2018,ford,freestyle,salvage,4.0,diesel,78156,clean,manual,fwd,crossover
chandigarh,898000,2023,hyundai,i20 n line,good,3.0,petrol,13056,clean,automatic,fwd,hatchback
chandigarh,353000,2018,hyundai,grand i10,fair,4.0,petrol,67043,clean,manual,fwd,hatchback
chandigarh,613000,2021,tata,nexon,fair,3.0,petrol,54926,clean,manual,fwd,suv
chandigarh,1697615,2022,mahindra,xuv700,salvage,4.0,diesel,77961,clean,automatic,fwd,suv
chandigarh,1150248,2022,honda,city,fair,4.0,petrol,33572,clean,automatic,fwd,sedan
chandigarh,595000,2018,skoda,rapid,salvage,4.0,diesel,79177,clean,manual,fwd,sedan
chandigarh,314000,2015,ford,figo,fair,4.0,petrol,57959,clean,automatic,fwd,sedan
chandigarh,269000,2016,maruti suzuki,celerio,salvage,3.0,petrol,104997,clean,manual,fwd,hatchback
chandigarh,225000,2011,hyundai,i20,salvage,4.0,petrol,89785,clean,manual,fwd,hatchback
chandigarh,469000,2019,renault,duster,salvage,4.0,diesel,101049,clean,manual,fwd,suv
chandigarh,1097675,2021,tata,harrier,salvage,4.0,diesel,83454,clean,manual,fwd,suv
chandigarh,998000,2023,kia,sonet,fair,4.0,diesel,35879,clean,automatic,fwd,suv
chandigarh,449000,2022,hyundai,grand i10,good,4.0,petrol,26653,clean,manual,fwd,hatchback
chandigarh,938000,2019,kia,seltos,salvage,4.0,petrol,70338,clean,manual,fwd,suv
chandigarh,547000,2017,maruti suzuki,ciaz,fair,4.0,petrol,66790,clean,manual,fwd,sedan
chandigarh,254000,2013,honda,amaze,salvage,4.0,petrol,89714,clean,manual,fwd,sedan
chandigarh,307000,2014,hyundai,grand i10,fair,4.0,petrol,61606,clean,manual,fwd,hatchback
chandigarh,516000,2024,tata,tiago,good,3.0,petrol,8605,clean,manual,fwd,hatchback
chandigarh,443000,2017,maruti suzuki,baleno,fair,4.0,petrol,43145,clean,manual,fwd,hatchback
chandigarh,274000,2015,maruti suzuki,celerio,salvage,3.0,petrol,70992,clean,manual,fwd,hatchback
ambala,501000,2017,hyundai,i20,fair,4.0,petrol,37558,clean,manual,fwd,hatchback
chandigarh,456000,2023,maruti suzuki,ignis,fair,4.0,petrol,44090,clean,manual,fwd,hatchback
chandigarh,485000,2022,renault,triber,fair,3.0,petrol,49873,clean,manual,fwd,muv
chandigarh,506000,2018,hyundai,i20,fair,4.0,petrol,38446,clean,manual,fwd,hatchback
chandigarh,324000,2017,honda,brio,fair,4.0,petrol,34819,clean,manual,fwd,hatchback
chandigarh,862000,2022,skoda,slavia,fair,3.0,petrol,58834,clean,manual,fwd,sedan
chandigarh,1755000,2022,mahindra,scorpio n,fair,4.0,petrol,31295,clean,automatic,rwd,suv
chandigarh,389000,2022,maruti suzuki,s-presso,fair,3.0,petrol,30414,clean,manual,fwd,hatchback
chandigarh,354000,2018,ford,figo,salvage,4.0,petrol,76801,clean,manual,fwd,hatchback
chandigarh,618000,2017,honda,city,salvage,4.0,petrol,86736,clean,automatic,fwd,sedan
chandigarh,243000,2015,hyundai,eon,good,3.0,petrol,25695,clean,manual,fwd,hatchback
chandigarh,765000,2023,toyota,glanza,good,4.0,petrol,28244,clean,automatic,fwd,hatchback
faridabad,1918902,2022,mahindra,xuv700,fair,4.0,diesel,42590,clean,automatic,awd,suv
ghaziabad,462000,2019,maruti suzuki,baleno,good,4.0,petrol,24361,clean,manual,fwd,hatchback
delhi,431000,2015,maruti suzuki,ertiga,salvage,4.0,petrol,107065,clean,manual,fwd,muv
delhi,397000,2017,maruti suzuki,baleno,salvage,4.0,petrol,88547,clean,manual,fwd,hatchback
delhi,451000,2022,maruti suzuki,wagon r,fair,4.0,petrol,36452,clean,manual,fwd,hatchback
ghaziabad,465000,2018,maruti suzuki,baleno,fair,4.0,petrol,37834,clean,manual,fwd,hatchback
ghaziabad,510000,2022,tata,punch,salvage,3.0,petrol,72078,clean,manual,fwd,suv
gurgaon,642000,2024,hyundai,grand i10,good,4.0,petrol,6121,clean,manual,fwd,hatchback
delhi,544000,2019,maruti suzuki,swift,fair,4.0,petrol,58014,clean,automatic,fwd,hatchback
delhi,398000,2023,maruti suzuki,s-presso,good,3.0,cng,15462,clean,manual,fwd,hatchback
ghaziabad,523000,2023,maruti suzuki,wagon r,good,3.0,cng,14531,clean,manual,fwd,hatchback
delhi,435000,2018,honda,amaze,fair,4.0,petrol,40179,clean,manual,fwd,sedan
delhi,600000,2023,renault,triber,good,3.0,petrol,7714,clean,manual,fwd,muv
gurgaon,566000,2019,maruti suzuki,ciaz,salvage,4.0,petrol,74683,clean,manual,fwd,sedan
gurgaon,451000,2024,maruti suzuki,alto k10,good,3.0,petrol,21388,clean,automatic,fwd,hatchback
gurgaon,1088638,2023,maruti suzuki,brezza,good,4.0,petrol,24844,clean,manual,fwd,suv
noida,309000,2017,tata,tiago,fair,3.0,petrol,49980,clean,automatic,fwd,hatchback
ghaziabad,303000,2018,tata,tiago,fair,3.0,petrol,64964,clean,manual,fwd,hatchback
gurgaon,426000,2017,honda,city,salvage,4.0,petrol,103399,clean,manual,fwd,sedan
ghaziabad,668000,2022,maruti suzuki,baleno,good,4.0,petrol,28228,clean,automatic,fwd,hatchback
gurgaon,694000,2020,hyundai,venue,fair,3.0,petrol,43230,clean,automatic,fwd,suv
delhi,382000,2018,maruti suzuki,celerio,fair,3.0,cng,59158,clean,manual,fwd,hatchback
gurgaon,1100000,2022,skoda,kushaq,fair,3.0,petrol,32725,clean,manual,fwd,suv
delhi,418000,2015,maruti suzuki,ciaz,salvage,4.0,petrol,98683,clean,manual,fwd,sedan
delhi,789000,2017,hyundai,elantra,good,4.0,petrol,26023,clean,automatic,fwd,sedan
noida,894000,2021,honda,city,salvage,4.0,petrol,111520,clean,manual,fwd,sedan
noida,1415902,2023,mahindra,thar,fair,4.0,diesel,38853,clean,automatic,4wd,suv
delhi,644000,2022,tata,altroz,fair,4.0,diesel,55208,clean,manual,fwd,hatchback
ghaziabad,1899713,2023,mahindra,scorpio n,good,4.0,petrol,28431,clean,automatic,rwd,suv
ghaziabad,274000,2016,hyundai,i10,fair,4.0,petrol,42368,clean,manual,fwd,hatchback
faridabad,222000,2017,renault,kwid,fair,3.0,petrol,51260,clean,manual,fwd,hatchback
ghaziabad,370000,2019,maruti suzuki,celerio,salvage,3.0,cng,101870,clean,manual,fwd,hatchback
gurgaon,792000,2023,honda,amaze,good,4.0,petrol,17487,clean,automatic,fwd,sedan
gurgaon,459000,2021,tata,tiago,fair,3.0,petrol,54872,clean,manual,fwd,hatchback
gurgaon,516000,2016,maruti suzuki,ertiga,salvage,4.0,cng,92230,clean,manual,fwd,muv
ghaziabad,261000,2014,honda,brio,salvage,4.0,petrol,106498,clean,manual,fwd,hatchback
gurgaon,249000,2018,renault,kwid,good,3.0,petrol,27884,clean,manual,fwd,hatchback
delhi,355000,2016,honda,amaze,fair,4.0,petrol,41509,clean,manual,fwd,sedan
noida,506000,2022,maruti suzuki,ignis,fair,4.0,petrol,32428,clean,manual,fwd,hatchback
ghaziabad,343000,2016,maruti suzuki,celerio,good,3.0,petrol,23148,clean,manual,fwd,hatchback
delhi,373000,2016,volkswagen,polo,fair,3.0,petrol,41460,clean,manual,fwd,hatchback
sonipat,310000,2021,maruti suzuki,alto,good,3.0,petrol,25713,clean,manual,fwd,hatchback
gurgaon,217000,2016,renault,kwid,salvage,3.0,petrol,76955,clean,manual,fwd,hatchback
gurgaon,268000,2018,renault,kwid,salvage,3.0,petrol,82491,clean,manual,fwd,hatchback
gurgaon,488000,2018,hyundai,grand i10,good,4.0,petrol,8958,clean,automatic,fwd,hatchback
ghaziabad,429000,2016,hyundai,i20,fair,4.0,petrol,61571,clean,manual,fwd,hatchback
faridabad,687000,2024,tata,tigor,fair,3.0,cng,42113,clean,manual,fwd,sedan
gurgaon,956000,2024,mahindra,xuv 3xo,good,3.0,petrol,19376,clean,manual,fwd,suv
noida,1345223,2024,toyota,urban cruiser hyryder,good,4.0,petrol,10185,clean,manual,fwd,suv
delhi,362000,2017,volkswagen,polo,salvage,3.0,petrol,97037,clean,manual,fwd,hatchback
delhi,533000,2018,ford,ecosport,salvage,3.0,petrol,93943,clean,automatic,fwd,suv
gurgaon,290000,2016,maruti suzuki,celerio,salvage,3.0,petrol,80110,clean,automatic,fwd,hatchback
delhi,380000,2022,renault,kwid,good,3.0,petrol,18883,clean,manual,fwd,hatchback
gurgaon,460000,2019,maruti suzuki,swift,fair,4.0,petrol,66345,clean,manual,fwd,hatchback
delhi,473000,2018,maruti suzuki,dzire,fair,4.0,petrol,39209,clean,automatic,fwd,sedan
ghaziabad,199000,2013,maruti suzuki,alto,fair,3.0,petrol,51384,clean,manual,fwd,hatchback
ghaziabad,869000,2019,hyundai,verna,good,4.0,petrol,24335,clean,automatic,fwd,sedan
delhi,962000,2023,hyundai,venue,good,3.0,petrol,26677,clean,automatic,fwd,suv
gurgaon,1183000,2020,kia,seltos,fair,4.0,petrol,46570,clean,automatic,fwd,suv
ghaziabad,407000,2017,maruti suzuki,baleno,fair,4.0,petrol,55076,clean,manual,fwd,hatchback
ghaziabad,346000,2015,ford,figo,fair,4.0,petrol,45830,clean,manual,fwd,sedan
delhi,1441173,2022,mg motors,hector plus,good,4.0,petrol,21637,clean,automatic,fwd,suv
delhi,460000,2019,maruti suzuki,baleno,fair,4.0,petrol,37758,clean,manual,fwd,hatchback
gurgaon,392000,2018,hyundai,grand i10,good,4.0,petrol,18320,clean,manual,fwd,hatchback
ghaziabad,406000,2019,tata,tiago,salvage,3.0,petrol,93386,clean,automatic,fwd,hatchback
ghaziabad,580000,2020,honda,amaze,fair,4.0,petrol,46485,clean,automatic,fwd,sedan
delhi,354000,2017,hyundai,grand i10,fair,4.0,petrol,44934,clean,manual,fwd,hatchback
faridabad,392000,2016,ford,ecosport,salvage,3.0,petrol,101508,clean,manual,fwd,suv
ghaziabad,565000,2019,ford,ecosport,salvage,3.0,petrol,116881,clean,automatic,fwd,suv
gurgaon,284000,2014,maruti suzuki,swift,fair,4.0,petrol,49937,clean,manual,fwd,hatchback
gurgaon,718000,2023,hyundai,venue,good,4.0,petrol,25741,clean,manual,fwd,suv
delhi,390000,2018,hyundai,grand i10,good,4.0,petrol,24900,clean,manual,fwd,hatchback
noida,402000,2017,maruti suzuki,baleno,fair,4.0,petrol,64560,clean,manual,fwd,hatchback
ghaziabad,419000,2015,ford,ecosport,salvage,3.0,petrol,72869,clean,manual,fwd,suv
noida,323000,2015,hyundai,grand i10,salvage,4.0,petrol,78876,clean,manual,fwd,hatchback
ghaziabad,647000,2022,hyundai,venue,good,4.0,petrol,21024,clean,manual,fwd,suv
